Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of immune response (GO:0050777),52/178,0.00010229169609613672,0.0024282962369724,0,0,1.9339762678833248,17.76875906163635,SPI1;TNFAIP3;ADM;CD3G;TREM2;GPR176;FCGR3A;TRIM27;INSL3;PRKACB;TRIM21;PTGDR;CCR2;HAVCR2;IL10;PTGIR;CR1;CD300A;RHBDF2;IRAK3;HLA-G;FGR;HCK;ADORA2A;MYH9;PTGER4;CALCRL;SRC;FURIN;NLRC3;GPR84;SAMSN1;ADCY7;PTHLH;IFI16;HRH2;PLCG2;FYN;FCGR1A;LYAR;CD163;GPR15;PLK2;LILRB1;NMI;FER;IL6;COL3A1;FCGR2A;ADM2;CD247;PDCD1
GO_Biological_Process_2021,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),25/67,0.00010762381635994264,0.0025354323625059,0,0,2.782183183549537,25.42044215000772,ERRFI1;DGKD;MVP;IFI6;TGFA;PTPRJ;CBL;AREG;ZFYVE28;NEU3;NUP62;ITGA1;RHBDF2;PLAUR;MMP9;EREG;CCDC88A;CEACAM1;EPGN;FER;SHKBP1;GRB2;CNOT9;PTPN2;HBEGF
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),76/286,0.00010774996806176252,0.0025354323625059,0,0,1.6989243762207369,15.52085854009651,HRK;TOP2A;ITGB1;TNFAIP8;LRRK2;PRF1;UBE2Z;TNF;CCAR1;IFIT2;PREX1;FLCN;RASSF2;CASP8;CASP3;TNFSF10;ANKRD1;CYP1B1;CTLA4;DNM1L;PHLDA1;MAP3K5;TGM2;ZBP1;ARHGEF11;PLEKHG2;TNFRSF12A;APAF1;SPHK2;DUSP6;VAV1;TIAM1;LATS2;IFNG;ARHGEF1;ITGA6;ARHGEF2;SOS1;SOS2;PPID;DCUN1D3;BCL10;OMA1;NLRC4;STK4;FGD2;HSPD1;GNA13;BCL2L11;CLEC7A;UBD;PMAIP1;BAK1;BID;ECT2;JUN;GADD45B;GADD45A;TGFB3;BNIP3;GZMA;LAPTM5;LILRB1;IL6;REST;RYBP;BCL6;APC;STK17B;JMY;NF1;PANO1;FAS;MAP3K10;BAX;MNDA
GO_Biological_Process_2021,cellular response to lectin (GO:1990858),37/115,0.0001168473610933678,0.0027255917055039,0,0,2.219907865152081,20.100471171627785,SRC;ICAM3;BCL10;MALT1;PSMA7;PSMB10;RELB;PAK1;CLEC7A;PLCG2;EP300;PSMD1;FYN;BTRC;PRKACB;PAK2;MUC6;FCER1G;KLRC2;CHUK;FBXW11;PDPK1;PRKCD;NFKB1;PSMB8;PSMB9;CLEC4A;CLEC4D;TYROBP;PSMA4;CD209;PSMC4;PSMC1;PSME4;PSME2;KLRD1;CLEC4E
GO_Biological_Process_2021,stimulatory C-type lectin receptor signaling pathway (GO:0002223),37/115,0.0001168473610933678,0.0027255917055039,0,0,2.219907865152081,20.100471171627785,SRC;ICAM3;BCL10;MALT1;PSMA7;PSMB10;RELB;PAK1;CLEC7A;PLCG2;EP300;PSMD1;FYN;BTRC;PRKACB;PAK2;MUC6;FCER1G;KLRC2;CHUK;FBXW11;PDPK1;PRKCD;NFKB1;PSMB8;PSMB9;CLEC4A;CLEC4D;TYROBP;PSMA4;CD209;PSMC4;PSMC1;PSME4;PSME2;KLRD1;CLEC4E
GO_Biological_Process_2021,regulation of protein serine/threonine kinase activity (GO:0071900),36/111,0.00011963375427928004,0.0027785068905122,0,0,2.2460765276984582,20.284486767469662,RB1;CCNK;BLM;CDKN1A;CCNT2;RALB;CCNH;SRC;CIB1;THY1;PKMYT1;MACROH2A1;HERC5;PPP2CA;CCNB2;TCL1A;CCNB1;SERTAD1;PDCD10;MAP2K1;KSR1;GADD45A;GTF2H1;CDC6;CDC25A;GTPBP4;CCNA2;IFNG;CCNE1;CDK12;CALM1;MNAT1;CCNJL;LTF;CDK5R1;CDKN3
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),61/219,0.0001231020750397623,0.0028467354852945,0,0,1.8103486564512548,16.297657748305856,CD86;CXCL6;CXCL9;CXCL8;CD80;SERPINE1;HMGB2;TNFAIP3;CXCL1;CXCL13;CXCL3;CXCL2;CXCL5;ZFP36;ZC3H12A;ANKRD1;CASP1;PDE4B;SIRPA;FFAR2;LBP;CCR5;IL10;TICAM2;SPHK2;NCOA3;CD180;WNT5A;TICAM1;TNFRSF1B;IL1A;SELENOS;IL1B;LCOR;CARD16;CTR9;BCL10;NOD2;SBNO2;NRIP1;SPP1;ABL2;NLRP3;CCL2;IL36RN;CD14;XBP1;IL36G;LILRB1;LILRB2;NFKB1;CXCL10;CXCL11;IL6;FES;TNIP2;TNIP3;PAF1;CD68;MYD88;NFKBIB
GO_Biological_Process_2021,endodermal cell differentiation (GO:0035987),15/32,0.00013606796830619648,0.003133067167222,0,0,4.118732363794226,36.66642189524431,SETD2;ITGA4;LAMB3;COL11A1;CTR9;ITGB2;FN1;MMP8;MMP9;MMP14;COL4A2;LEO1;PAF1;ITGAV;ITGA5
GO_Biological_Process_2021,negative regulation of leukocyte degranulation (GO:0043301),7/9,0.00013889114137398195,0.0031844058695359,0,0,16.315491362220335,144.911258914208,CD84;CEACAM1;SPI1;CD300A;NCKAP1L;HLA-F;CCR2
GO_Biological_Process_2021,regulation of DNA replication (GO:0006275),21/53,0.0001400806567352176,0.0031980115888699,0,0,3.0657342905885696,27.203156111882407,CTC1;USP37;BLM;ESCO1;ATAD5;DHX9;ZBTB38;CDC6;SMC3;GTPBP4;WAPL;EREG;CCNA2;PPP2CA;CCDC88A;SLFN11;RBBP6;FBXO5;DNA2;S100A11;ATR
GO_Biological_Process_2021,positive regulation of regulatory T cell differentiation (GO:0045591),9/14,0.00014230705074902227,0.0032030199103076,0,0,8.394049305752338,74.35048903298183,IL4I1;CR1;DUSP10;SOCS1;BCL6;HLA-DRA;LILRB2;HLA-G;LILRB4
GO_Biological_Process_2021,regulation of macrophage cytokine production (GO:0010935),9/14,0.00014230705074902227,0.0032030199103076,0,0,8.394049305752338,74.35048903298183,CD74;TGFB1;TGFB3;WNT5A;LAPTM5;PLCG2;IRAK3;LILRB1;HLA-G
GO_Biological_Process_2021,regulation of response to interferon-gamma (GO:0060330),9/14,0.00014230705074902227,0.0032030199103076,0,0,8.394049305752338,74.35048903298183,SOCS3;SOCS1;IFNG;IFNGR1;STAT1;IFNGR2;PARP9;PTPN2;PIAS1
GO_Biological_Process_2021,tumor necrosis factor-mediated signaling pathway (GO:0033209),37/116,0.00014268811902395885,0.0032030199103076,0,0,2.191673988263751,19.40694287064533,CD40;TNFRSF6B;TNFRSF13B;TNF;PSMA7;PSMB10;TXNDC17;TNFSF13B;PSMD1;TNFRSF17;TNFRSF14;TNFRSF4;TNFSF14;CHUK;TNFRSF12A;STAT1;TNFRSF9;TNFSF13;TNFRSF1B;PSMB8;TNFRSF1A;PSMB9;NFKBIA;AIM2;PSMA4;TRAF3;PSMC4;PSMC1;PSME4;LTA;PSME2;CD27;LTB;LTBR;BIRC2;BIRC3;LIMS1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),226/1025,0.00014756118462645688,0.0032986073146705,0,0,1.3376616604088445,11.799871541198028,GMFG;ZDHHC6;UBE2L6;DCAF7;HERC5;PPP4R1;TBK1;PPP4R2;EVA1A;CHEK1;PSMD1;FBXO6;CCN1;BTRC;PRKACB;PDK1;PRKCI;WSB1;PRKCB;PRKCD;P3H1;CSNK1D;RUNX3;PSME4;ADPRH;SIK3;PSME2;PADI4;SPRR2E;RPN2;EPAS1;DCUN1D3;TXK;PDGFB;NLK;HIF1A;STC2;ST8SIA4;ST3GAL2;ATG5;CDK18;CDK19;TIPARP;PLK2;PMM2;PLK1;FN1;PARP14;CDK12;FBXL5;SPRR1A;SPRR1B;ARF4;SERPINA1;PTPRO;CD3G;PTPRJ;PRSS23;PTPRG;SERP1;B3GALT2;IKBKE;JAK3;RAB8A;DUSP5;PARP3;PARP4;RIPK3;TYK2;PARP9;DUSP6;F5;PARP8;HCK;PSMA4;ENAM;B3GNT5;B3GNT3;B3GNT2;VWA1;FAM20A;SGK1;HCST;IVL;RNASEL;CCL11;ALOX12B;PSMA7;PPP2CA;PAK1;SPP1;MGAT1;CHML;APOL1;PAK2;MAP4K4;CSNK1A1;GLYCTK;KLHL2;PSMB8;PSMB9;KTN1;COL3A1;KLHL5;PSMC4;PSMC1;TAOK1;STK17B;ADM2;CAMK4;PKN2;KBTBD8;ERO1A;CSF1;PLOD2;TGM1;STK10;PIM1;NEK2;PIM3;MAP3K5;TGM2;CSNK1G3;MORC3;MAP2K1;CISH;FBXW11;MATK;SHISA5;ADAM10;PRPF4B;VRK1;VRK2;FBXO11;PDIA6;CDC25B;ERN1;ERN2;CCNE1;MAPKAPK2;TNIK;CSNK1G2;CUL7;DAPP1;FUT2;STK4;FUT4;HSP90B1;SOCS3;GRK2;MAN2A1;UBD;GRK6;ABL2;PI3;MARK3;UBE2F;TGFB1;TMEM132A;ISG15;SSH2;CLK2;SSH1;PTPRE;IL6;FER;PTPRC;UBLCP1;CDK2;AAK1;CDK1;RAB5A;DYRK3;LRRK2;NGLY1;PTPN22;FCGR3A;DUSP10;CHUK;PDPK1;IRAK3;WIPI1;OXSR1;CKAP4;DNAJC3;FGR;PTP4A2;ZAP70;RCN1;VCAN;LATS2;NPC1;LCK;BMP2K;BIRC5;BIRC6;DTL;B4GALT5;CAMK2D;ROCK1;ASB14;PDXP;THBS1;AURKB;PSMB10;PPM1G;AURKA;MKNK1;CCL2;FYN;CSK;MAPK6;FNIP2;PTPN1;USP25;LIMK2;BCKDK;TEC;NEURL2;MGAT4A;RAB13;ASB7;PTPN6;CD247;P4HB;PTPN7
GO_Biological_Process_2021,negative regulation of tumor necrosis factor production (GO:0032720),19/46,0.0001505102003142555,0.0033505693970372,0,0,3.286550261543157,28.92650540966521,IL10;C5AR2;TNFAIP3;NLRC3;PTPN22;IRAK3;LILRB1;DICER1;LILRA4;CLEC4A;SELENOS;ZC3H12A;SIRPA;PTPN6;LBP;TRIM27;CD33;HAVCR2;SLAMF1
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),71/266,0.00015405298123123145,0.003415265472337,0,0,1.7083520075732364,14.996279476917827,CD40;TFRC;ITGB3;LRRK2;ITGB2;CIB1;KNDC1;TREM2;TNF;FLCN;ZC3H12A;SESN2;FLOT1;SIRPA;CCN1;EPHB2;PDE8A;DAXX;PAQR3;PLAUR;CSNK1D;MMP9;PGF;FGR;RAP2A;IFNG;IL1B;TERF2IP;FAM20A;TNIK;ATF3;PPP1R15B;CEBPB;RALB;TWF1;PRR5L;FPR2;STK4;AGER;RASGRP1;TTN;PPP2CA;PAK1;SOCS1;NSD1;FYN;ECT2;FNIP1;XDH;FNIP2;BRD4;CD74;PRNP;TGFB1;STAT2;LIMK2;FN1;PML;WARS1;VEGFA;MOB1B;CCDC88A;MARCO;FER;IBTK;CD4;CCDC88C;DNAJC10;FAS;TARDBP;PPIL4
GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),88/345,0.00015605619177772815,0.00344543814357,0,0,1.6083460215417582,14.097626394971924,IL21;ITK;OXTR;IL20;TFRC;IL26;SERPINE1;HTR2B;TREM2;ENO1;TNF;SLN;SIX4;CFL1;FLOT1;ITGAX;FBXO5;LBP;CMKLR1;CCR2;IL10;SERPINB3;KDM6B;IL4R;BTN3A1;IL15;SLC11A1;NCOA3;NFAM1;WNT5A;RBM19;DIO2;SOX11;HLA-G;EREG;FGR;TIAM1;IL1A;IFNG;IL23A;IRF4;IL1B;PPIB;B4GALT5;PTGER4;CEBPB;ROCK1;EPAS1;TXK;LEF1;PDGFB;CXCR4;ALOX12B;OMA1;MACROH2A2;MACROH2A1;PLAC8;HCAR2;CYP27B1;APELA;IFI16;PDPN;UCP2;ZBED2;TP53BP1;BCL9L;XBP1;TGFB1;TGFB3;VDR;CRTAM;GLMN;TRPV2;G0S2;PTPN11;LILRB2;SORL1;BATF;VEGFA;CCDC88B;MAD2L2;IL6;REST;APC;APOC2;CD28;SNAI1;SAA1
GO_Biological_Process_2021,pattern recognition receptor signaling pathway (GO:0002221),23/61,0.00016695551845194245,0.0036559851285496,0,0,2.8281200868458485,24.59837520248112,IRAK4;BCL10;NOD2;CTSS;HSP90B1;TLR1;LACC1;TRAF3;IRAK2;MAPKAPK2;TLR9;PLCG2;FFAR2;TLR10;LBP;TLR6;CD14;ALPK1;CLEC4E;S100A9;S100A8;MYD88;TLR2
GO_Biological_Process_2021,positive regulation of interleukin-8 production (GO:0032757),23/61,0.00016695551845194245,0.0036559851285496,0,0,2.8281200868458485,24.59837520248112,CD74;SERPINE1;STAT3;BCL10;NOD2;LILRA2;TNF;TLR1;CD2;IL6;CLEC7A;DDIT3;IL1B;TLR9;CHI3L1;FFAR2;LBP;CD14;CD58;CD244;MYD88;TLR2;LAMTOR5
GO_Biological_Process_2021,negative regulation of cytokine production involved in immune response (GO:0002719),10/17,0.00017090414787272095,0.0037272388347038,0,0,6.663022351797862,57.79777237623845,IL10;TGFB1;TGFB3;IRAK3;LILRB1;HLA-F;LILRB4;TNF;JAK3;SMAD7
GO_Biological_Process_2021,chronic inflammatory response (GO:0002544),5/5,0.00017282746149751188,0.0037539244167374,0,0,82310.0,713069.3742744405,VNN1;CXCL13;S100A9;THBS1;TNF
GO_Biological_Process_2021,regulation of interferon-gamma-mediated signaling pathway (GO:0060334),12/23,0.0001792759625897152,0.0038365255527247,0,0,5.08977466096014,43.90736992050012,SOCS3;SOCS1;IFNG;IFNGR1;STAT1;IFNGR2;TXK;NLRC5;PARP14;PARP9;PTPN2;PIAS1
GO_Biological_Process_2021,pantothenate metabolic process (GO:0015939),6/7,0.0001813957223558289,0.0038365255527247,0,0,27.963193657984142,240.89814848681897,SLC5A6;PANK2;VNN1;VNN2;VNN3;AASDHPPT
GO_Biological_Process_2021,positive regulation of interleukin-23 production (GO:0032747),6/7,0.0001813957223558289,0.0038365255527247,0,0,27.963193657984142,240.89814848681897,CSF2;IFNG;CLEC7A;PLCG2;MYD88;IL17RA
GO_Biological_Process_2021,regulation of calcidiol 1-monooxygenase activity (GO:0060558),6/7,0.0001813957223558289,0.0038365255527247,0,0,27.963193657984142,240.89814848681897,CYP27B1;IFNG;VDR;IL1B;TNF;NFKB1
GO_Biological_Process_2021,regulation of natural killer cell chemotaxis (GO:2000501),6/7,0.0001813957223558289,0.0038365255527247,0,0,27.963193657984142,240.89814848681897,KLRK1;CCL7;CCL5;CCL4;CCL3;CCL2
GO_Biological_Process_2021,T-helper 17 cell differentiation (GO:0072539),6/7,0.0001813957223558289,0.0038365255527247,0,0,27.963193657984142,240.89814848681897,IL6;IRF4;STAT3;SLAMF6;LY9;BATF
GO_Biological_Process_2021,cortical actin cytoskeleton organization (GO:0030866),11/20,0.00018163606531073243,0.0038365255527247,0,0,5.701508994108937,49.10997915881463,FMNL3;STRIP1;FMNL1;FMNL2;ROCK1;FHOD1;PLEK;RAB13;NCKAP1L;LCP1;TNF
GO_Biological_Process_2021,positive regulation of protein transport (GO:0051222),25/69,0.0001854487536262796,0.003901696326294,0,0,2.655396837719638,22.817113313411937,ICE1;TREM2;PRR5L;TNF;OAZ1;TTN;PDCD10;TPR;ANKRD1;RAB29;DNM1L;PCNT;CEP290;CD33;PLK3;TGFB1;TGFB3;ACSL3;BMP6;IL1A;ADAM8;ATP13A2;KIF20B;ABCG1;PPID
GO_Biological_Process_2021,regulation of cyclin-dependent protein kinase activity (GO:1904029),21/54,0.0001913259451001141,0.0040096238103988,0,0,2.972652312146199,25.45045809007504,CCNK;CDKN1A;BLM;CCNT2;CCNH;GADD45A;GTF2H1;CDC6;PKMYT1;CDC25A;GTPBP4;HERC5;CCNA2;CCNB2;CCNB1;SERTAD1;CCNE1;MNAT1;CCNJL;CDK5R1;CDKN3
GO_Biological_Process_2021,collagen fibril organization (GO:0030199),30/89,0.00019967970407463735,0.0041522543114745,0,0,2.3775679802098835,20.254016492031926,COL11A1;LAMC2;PLOD2;ADAMTS2;ADAMTS14;ADAMTS3;SERPINH1;COL10A1;CYP1B1;COLGALT1;LAMB3;P3H1;GREM1;COL3A1;COL4A2;P4HA1;COL4A1;P4HA2;COL4A4;COL5A3;P4HA3;COL4A3;PXDN;COL5A2;NF1;COL6A3;ITGA6;P4HB;PPIB;DDR2
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),30/89,0.00019967970407463735,0.0041522543114745,0,0,2.3775679802098835,20.254016492031926,CXCL8;DGKD;GUCY1B1;MCTP1;LRRK2;HTR2B;FPR1;CXCR4;CXCR6;FPR2;PPP2CA;CXCR1;CCRL2;CXCR2;CCL3;PLCG2;CCR7;CCR5;CCR2;CCR1;EDN1;GUCY1A1;PDPK1;NOS3;SPHK1;SELE;P2RX4;ACKR2;MCTP2;LAT
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),80/310,0.0002035534595449714,0.0042164645191458,0,0,1.6327105388890286,13.877356923242404,HRK;TOP2A;ITGB1;TNFAIP8;BTG1;UBE2Z;TNF;CCAR1;IFIT2;PREX1;FLCN;RASSF2;CASP8;CASP3;ZC3H12A;TNFSF10;ANKRD1;CYP1B1;CTLA4;DNM1L;PHLDA1;MAP3K5;TGM2;ZBP1;ARHGEF11;PLEKHG2;TNFRSF12A;APAF1;SPHK2;DUSP6;VAV1;TIAM1;LATS2;DDIT3;ARHGEF1;ITGA6;ARHGEF2;SOS1;SOS2;PPID;GRN;DCUN1D3;BCL10;OMA1;NLRC4;STK4;FGD2;HSPD1;GNA13;BCL2L11;UBD;TP53BP2;CCL3;PMAIP1;BAK1;BID;ECT2;PRNP;JUN;GADD45B;GADD45A;TGFB3;BNIP3;GZMA;LILRB1;IL6;REST;RYBP;FAP;BCL6;APC;STK17B;JMY;NF1;PANO1;FAS;MAP3K10;BAX;MNDA;CDK5R1
GO_Biological_Process_2021,antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),15/33,0.0002088458246098602,0.0043094532655073,0,0,3.8896773583120448,32.96079243150423,PDIA3;FCER1G;SEC24A;ERAP1;HLA-B;TAP2;TAP1;HLA-A;IFI30;HLA-F;HLA-G;TAPBP;CLEC4A;CALR;SEC24D
GO_Biological_Process_2021,regulation of DNA binding (GO:0051101),19/47,0.00021105284377627672,0.0043383084554012,0,0,3.168980635732554,26.820357086568254,SP100;JUN;TGFB1;GZMA;PYHIN1;DOT1L;LEF1;HJURP;HMGB2;PLAUR;SUMO4;RSF1;MMP8;MMP9;NFKBIA;IFI16;BCL3;ZBTB7A;MDFI
GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),34/106,0.0002311332910809088,0.0047329393383552,0,0,2.208824835109082,18.493421264725654,RB1;DNMT1;CDKN1A;RALB;RGS19;SHC1;ARHGAP18;RASGRP2;RASGRP1;PLD2;RASGRP3;RAB42;G3BP1;G3BP2;SHOC2;JUN;KSR1;PLK2;USP28;CCNA2;TIAM1;CCDC88A;RIT1;ARHGAP30;CCDC88C;CDK2;NF1;RAPGEF2;GRB2;GRAP;SOS1;RIN2;RAPGEF6;LAT
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway (GO:0097193),33/102,0.0002370261827356296,0.004821004292386,0,0,2.236841778825281,18.671678736073552,ERO1A;PPP1R15A;CDKN1A;CEBPB;BCL2A1;IFI6;BRCA1;BCL2L11;IFI16;CASP4;TP53BP2;CYP1B1;PMAIP1;CHAC1;BAK1;IKBKE;FNIP2;MAP3K5;PDK1;MCL1;APAF1;BNIP3;PRKCD;TNFRSF1B;PML;ERN1;ERN2;DDIT3;DNAJC10;JMY;BAX;CD24;EPHA2
GO_Biological_Process_2021,positive regulation of myeloid leukocyte mediated immunity (GO:0002888),8/12,0.0002388469617824325,0.004821004292386,0,0,9.324645892351274,77.76463314843451,ITGAM;SPI1;TYROBP;CAMK4;ITGB2;STX4;TICAM1;CD177
GO_Biological_Process_2021,protein localization to condensed chromosome (GO:1903083),8/12,0.0002388469617824325,0.004821004292386,0,0,9.324645892351274,77.76463314843451,ZWILCH;MIS12;CDK1;TTK;BUB3;KNL1;SPDL1;AURKB
GO_Biological_Process_2021,heterotypic cell-cell adhesion (GO:0034113),14/30,0.00024082556390670184,0.004821004292386,0,0,4.08349886492622,34.021416341176355,ITGB1;VCAM1;ITGA4;ITGB3;ITGB2;CD1D;LILRB2;CD2;ITGAX;ITGAV;CD58;ITGA5;CD200;DSC2
GO_Biological_Process_2021,positive regulation of B cell proliferation (GO:0030890),14/30,0.00024082556390670184,0.004821004292386,0,0,4.08349886492622,34.021416341176355,IL21;CD74;CD40;TFRC;FCRL3;TNFSF13B;PTPRC;CLCF1;GPR183;TLR9;CD38;NCKAP1L;EPHB2;TNFRSF4
GO_Biological_Process_2021,regulation of natural killer cell mediated cytotoxicity (GO:0042269),14/30,0.00024082556390670184,0.004821004292386,0,0,4.08349886492622,34.021416341176355,IL21;KLRC2;CRTAM;LILRB1;ARRB2;HLA-F;RASGRP1;HLA-G;KLRK1;SLAMF6;CD226;KLRD1;KLRC1;NECTIN2
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",26/74,0.0002462883596633714,0.004876996136973,0,0,2.531582194381169,21.034935477348423,BTG2;CDKN1A;SP100;FOXM1;AURKA;CCNB1;SESN2;EP300;E2F4;GTSE1;E2F7;E2F8;PLK3;GADD45A;PLK2;ARID3A;PML;BATF;CNOT4;CNOT6;CNOT11;BCL3;CDK1;MDM2;BAX;CNOT9
GO_Biological_Process_2021,mitotic nuclear division (GO:0140014),26/74,0.0002462883596633714,0.004876996136973,0,0,2.531582194381169,21.034935477348423,MIS12;CDCA8;KIF11;SMC3;SMC4;NUP62;NUSAP1;ZNF207;CEP192;PIBF1;MAP9;SPAG5;UBE2C;PLK1;INO80;NDC80;ZWINT;SGO1;SGO2;TPX2;KIF18A;KIF18B;KIF2A;KIFC1;CENPK;KPNB1
GO_Biological_Process_2021,interleukin-1-mediated signaling pathway (GO:0070498),31/94,0.00024634966507357004,0.004876996136973,0,0,2.300926491687826,19.117842841425524,IL1RN;IL1RAP;NOD2;PSMA7;PSMB10;IRAK2;PSMD1;MAP3K8;BTRC;EGR1;CHUK;FBXW11;IL1R1;IL1R2;IRAK3;IRAK4;NFKB1;PSMB8;PSMB9;NFKBIA;IL1A;PSMA4;PSMC4;TNIP2;IL1B;PSMC1;PSME4;PELI1;PSME2;UBE2V1;MYD88
GO_Biological_Process_2021,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),28/82,0.00025139409514241754,0.0049585636780848,0,0,2.4238894164820093,20.090380159711746,CCNK;CDKN1A;BLM;CCNT2;CCNH;PDGFB;PKMYT1;IPO7;HERC5;CCNB2;HHEX;CCNB1;SERTAD1;GADD45A;PLK1;GTF2H1;CDC6;CDC25A;GTPBP4;CCNA2;LATS2;APC;CCNE1;CCNYL1;MNAT1;CCNJL;CDK5R1;CDKN3
GO_Biological_Process_2021,positive regulation of signaling receptor activity (GO:2000273),16/37,0.0002633522742854594,0.0051754027528992,0,0,3.556637192071604,29.31386767149042,ITGB1;IL10;NRP1;EDN1;NCOA3;TGFA;AREG;HIF1A;EREG;GREM1;EPGN;IFNG;CCL2;EPHB2;CCR2;HBEGF
GO_Biological_Process_2021,regulation of epidermal growth factor-activated receptor activity (GO:0007176),13/27,0.0002726426233618109,0.0053384221691099,0,0,4.332806484295846,35.56085363286253,ERRFI1;SHC1;TGFA;CBLB;CBL;AREG;EREG;ZFYVE28;EPGN;GPRC5A;SOCS4;SNX6;HBEGF
GO_Biological_Process_2021,cellular response to interleukin-12 (GO:0071349),19/48,0.000291868847650884,0.0056940958823527,0,0,3.0595192599778542,24.9020575438581,IL10;SERPINB2;GSTO1;PITPNA;TYK2;SOD2;LMNB1;CNN2;IFNG;CAPZA1;CFL1;STAT4;SIRPA;PSME2;CD47;LCP1;P4HB;IL12RB1;PAK2
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),58/212,0.0002974634625222276,0.0057650385681897,0,0,1.764935064935065,14.331659522626977,RB1;TNFAIP6;CXCL17;TNFAIP3;ADM;CD3G;TREM2;GPR176;FCGR3A;SIRPA;TNFAIP8L2;INSL3;PRKACB;PTGDR;IL10;PTGIR;PRKCD;RHBDF2;TNFRSF1B;TNFRSF1A;FGR;HCK;SELENOS;ADORA2A;MYH9;SMPDL3B;PPARD;PTGER4;GRN;CALCRL;SRC;FURIN;NLRC3;FPR2;GPR84;MEFV;ADCY7;PTHLH;HRH2;ALOX5;PLCG2;SLAMF8;NLRP3;FYN;FCGR1A;CD163;GPR15;PLK2;SIGLEC10;IL6;FCGR2A;ADM2;LPCAT3;OTULIN;SAA1;CD247;CD200;PTPN2
GO_Biological_Process_2021,interleukin-27-mediated signaling pathway (GO:0070106),9/15,0.0002998034968359612,0.0057650385681897,0,0,6.9946160385378295,56.743006400176846,OAS1;STAT1;OAS2;MX1;STAT3;IL27;TYK2;IL27RA;OASL
GO_Biological_Process_2021,regulation of microglial cell activation (GO:1903978),9/15,0.0002998034968359612,0.0057650385681897,0,0,6.9946160385378295,56.743006400176846,GRN;IL6;PTPRC;SPHK1;CCL3;TREM2;CST7;MMP8;LDLR
GO_Biological_Process_2021,T cell proliferation (GO:0042098),9/15,0.0002998034968359612,0.0057650385681897,0,0,6.9946160385378295,56.743006400176846,LMBR1L;BTN3A1;TNFSF14;SLC11A1;CRTAM;CTPS1;LILRB1;RASGRP1;TNFRSF4
GO_Biological_Process_2021,negative regulation of protein tyrosine kinase activity (GO:0061099),12/24,0.0003009778734034944,0.0057669510386062,0,0,4.665343165059557,37.82881285084204,ZFYVE28;ERRFI1;GPRC5A;PTPRC;MVP;SH3BP5;CBLB;THY1;CBL;LILRB4;SOCS4;SNX6
GO_Biological_Process_2021,positive regulation of cellular protein localization (GO:1903829),25/71,0.00030951296123871635,0.0059093844734722,0,0,2.539635391527123,20.521550672732783,TFRC;BICD1;TNF;SLC5A3;NUP62;SESN2;FYN;STX4;STX3;GTSE1;TGFB1;DTX3L;LIMK2;PYHIN1;PLK1;MEAK7;PARP9;GPR137B;NDC80;GNL3;CCDC88A;TYROBP;APC;CDK1;LAMTOR5
GO_Biological_Process_2021,keratinocyte differentiation (GO:0030216),17/41,0.000314108604043034,0.0059758604989038,0,0,3.306896714948405,26.672674133716857,SPRR2F;SPRR3;SPRR2G;ST14;OPN3;WNT5A;EREG;TGM1;KRT16;CASP3;SPRR2A;SPRR2B;SPRR1A;IVL;SPRR1B;EPHA2;S100A7
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),36/116,0.00031797625359674043,0.0060280657263127,0,0,2.1050542547115936,16.953125701029972,ITGB1;CD40;GRN;BTG1;CXCL8;FLT1;SERPINE1;BRCA1;ETS1;HIF1A;THBS1;HK2;APELA;ZC3H12A;ITGAX;CYP1B1;HMOX1;XBP1;PRKCB;ANXA3;PDPK1;NOS3;SPHK1;WNT5A;PGF;RUNX1;VEGFA;IL1A;PKM;IL1B;ADM2;ADAM12;CHI3L1;AGGF1;ANGPTL4;ITGA5
